% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=94337, Tue Nov 10 11:51:03 2020
1 11 -0.033557114469313025 -0.007304841524031902 0.006931230372831543 0.051258187532273125 0.9514608147652744 0.9694293526078102 0.982628486008407 0.9893112873743084 0.9951278237887978 0.996434887617133 0.9993382296899205 1.0045528139995636 1.010131860553854 1.0159581323583755 1.0260385929761824 1.0556400249924855
2 22 -0.033557114469313025 -0.007304841524031902 0.006931230372831543 0.051258187532273125 0.9514608147652744 0.9694293526078102 0.982628486008407 0.9893112873743084 0.9951278237887978 0.996434887617133 0.9993382296899205 1.0045528139995636 1.010131860553854 1.0159581323583755 1.0260385929761824 1.0556400249924855
3 33 -0.033557114469313025 -0.007304841524031902 0.006931230372831543 0.051258187532273125 0.9514608147652744 0.9694293526078102 0.982628486008407 0.9893112873743084 0.9951278237887978 0.996434887617133 0.9993382296899205 1.0045528139995636 1.010131860553854 1.0159581323583755 1.0260385929761824 1.0556400249924855
4 44 -0.033557114469313025 -0.007304841524031902 0.006931230372831543 0.051258187532273125 0.9514608147652744 0.9694293526078102 0.982628486008407 0.9893112873743084 0.9951278237887978 0.996434887617133 0.9993382296899205 1.0045528139995636 1.010131860553854 1.0159581323583755 1.0260385929761824 1.0556400249924855
5 55 -0.033557114469313025 -0.007304841524031902 0.006931230372831543 0.051258187532273125 0.9514608147652744 0.9694293526078102 0.982628486008407 0.9893112873743084 0.9951278237887978 0.996434887617133 0.9993382296899205 1.0045528139995636 1.010131860553854 1.0159581323583755 1.0260385929761824 1.0556400249924855
6 66 -0.033557114469313025 -0.007304841524031902 0.006931230372831543 0.051258187532273125 0.9514608147652744 0.9694293526078102 0.982628486008407 0.9893112873743084 0.9951278237887978 0.996434887617133 0.9993382296899205 1.0045528139995636 1.010131860553854 1.0159581323583755 1.0260385929761824 1.0556400249924855
7 77 -0.033557114469313025 -0.007304841524031902 0.006931230372831543 0.051258187532273125 0.9514608147652744 0.9694293526078102 0.982628486008407 0.9893112873743084 0.9951278237887978 0.996434887617133 0.9993382296899205 1.0045528139995636 1.010131860553854 1.0159581323583755 1.0260385929761824 1.0556400249924855
8 88 -0.033557114469313025 -0.007304841524031902 0.006931230372831543 0.051258187532273125 0.9514608147652744 0.9694293526078102 0.982628486008407 0.9893112873743084 0.9951278237887978 0.996434887617133 0.9993382296899205 1.0045528139995636 1.010131860553854 1.0159581323583755 1.0260385929761824 1.0556400249924855
9 99 -0.033557114469313025 -0.007304841524031902 0.006931230372831543 0.051258187532273125 0.9514608147652744 0.9694293526078102 0.982628486008407 0.9893112873743084 0.9951278237887978 0.996434887617133 0.9993382296899205 1.0045528139995636 1.010131860553854 1.0159581323583755 1.0260385929761824 1.0556400249924855
10 110 -0.033557114469313025 -0.007304841524031902 0.006931230372831543 0.051258187532273125 0.9514608147652744 0.9694293526078102 0.982628486008407 0.9893112873743084 0.9951278237887978 0.996434887617133 0.9993382296899205 1.0045528139995636 1.010131860553854 1.0159581323583755 1.0260385929761824 1.0556400249924855
11 121 -0.033557114469313025 -0.007304841524031902 0.006931230372831543 0.051258187532273125 0.9514608147652744 0.9694293526078102 0.982628486008407 0.9893112873743084 0.9951278237887978 0.996434887617133 0.9993382296899205 1.0045528139995636 1.010131860553854 1.0159581323583755 1.0260385929761824 1.0556400249924855
12 132 -0.033557114469313025 -0.007304841524031902 0.006931230372831543 0.051258187532273125 0.9514608147652744 0.9694293526078102 0.982628486008407 0.9893112873743084 0.9951278237887978 0.996434887617133 0.9993382296899205 1.0045528139995636 1.010131860553854 1.0159581323583755 1.0260385929761824 1.0556400249924855
13 143 -0.14696957969106395 -0.04277784820083827 0.04244934259984104 0.15851270982021287 0.7929525112587904 0.8470157732358594 0.9102973170297946 0.9556197865065107 0.9625203099242571 0.9735880652447847 0.986538934340116 1.0439783036115382 1.0708975897394435 1.0911370511572762 1.1309495422008211 1.1653423525801874
14 154 -0.14696957969106395 -0.04277784820083827 0.04244934259984104 0.15851270982021287 0.7929525112587904 0.8470157732358594 0.9102973170297946 0.9556197865065107 0.9625203099242571 0.9735880652447847 0.986538934340116 1.0439783036115382 1.0708975897394435 1.0911370511572762 1.1309495422008211 1.1653423525801874
15 165 -0.14696957969106395 -0.04277784820083827 0.04244934259984104 0.15851270982021287 0.7929525112587904 0.8470157732358594 0.9102973170297946 0.9556197865065107 0.9625203099242571 0.9735880652447847 0.986538934340116 1.0439783036115382 1.0708975897394435 1.0911370511572762 1.1309495422008211 1.1653423525801874
16 176 -0.14696957969106395 -0.04277784820083827 0.04244934259984104 0.15851270982021287 0.7929525112587904 0.8470157732358594 0.9102973170297946 0.9556197865065107 0.9625203099242571 0.9735880652447847 0.986538934340116 1.0439783036115382 1.0708975897394435 1.0911370511572762 1.1309495422008211 1.1653423525801874
17 187 -0.14696957969106395 -0.04277784820083827 0.04244934259984104 0.15851270982021287 0.7929525112587904 0.8470157732358594 0.9102973170297946 0.9556197865065107 0.9625203099242571 0.9735880652447847 0.986538934340116 1.0439783036115382 1.0708975897394435 1.0911370511572762 1.1309495422008211 1.1653423525801874
18 198 -0.14696957969106395 -0.04277784820083827 0.04244934259984104 0.15851270982021287 0.7929525112587904 0.8470157732358594 0.9102973170297946 0.9556197865065107 0.9625203099242571 0.9735880652447847 0.986538934340116 1.0439783036115382 1.0708975897394435 1.0911370511572762 1.1309495422008211 1.1653423525801874
19 209 -0.14696957969106395 -0.04277784820083827 0.04244934259984104 0.15851270982021287 0.7929525112587904 0.8470157732358594 0.9102973170297946 0.9556197865065107 0.9625203099242571 0.9735880652447847 0.986538934340116 1.0439783036115382 1.0708975897394435 1.0911370511572762 1.1309495422008211 1.1653423525801874
20 220 -0.14696957969106395 -0.04277784820083827 0.04244934259984104 0.15851270982021287 0.7929525112587904 0.8470157732358594 0.9102973170297946 0.9556197865065107 0.9625203099242571 0.9735880652447847 0.986538934340116 1.0439783036115382 1.0708975897394435 1.0911370511572762 1.1309495422008211 1.1653423525801874
21 231 -0.14696957969106395 -0.04277784820083827 0.04244934259984104 0.15851270982021287 0.7929525112587904 0.8470157732358594 0.9102973170297946 0.9556197865065107 0.9625203099242571 0.9735880652447847 0.986538934340116 1.0439783036115382 1.0708975897394435 1.0911370511572762 1.1309495422008211 1.1653423525801874
22 242 -0.14696957969106395 -0.04277784820083827 0.04244934259984104 0.15851270982021287 0.7929525112587904 0.8470157732358594 0.9102973170297946 0.9556197865065107 0.9625203099242571 0.9735880652447847 0.986538934340116 1.0439783036115382 1.0708975897394435 1.0911370511572762 1.1309495422008211 1.1653423525801874
