% # columns="iteration, evaluation, void, void, void, xmean", seed=94337, Tue Nov 10 11:51:03 2020, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 11 0 0 0 0.012449644282217606 0.014638963394027529 0.1898900973751871 -0.2099315922219488 0.2845003924846183 0.21443123275970183 0.14960750844385273 0.0018786314400308576 0.2672708996521729 -0.26851486275488523 -0.14214029365724792 0.0037460057733417823
2 22 0 0 0 -0.1657358116020186 0.4735258106899121 0.334766337875914 0.012726496153291439 0.2856910928075367 -0.20117817784307385 0.548502123856156 -0.30781471387771947 0.18277250563071176 -0.17310759104992068 -0.30143363858794675 -0.08774303487354887
3 33 0 0 0 -0.29159296454741435 0.4029116252875485 0.3327885719751251 0.03404071999249182 0.17451855879744277 -0.3284197884684541 0.18109119616990288 -0.5090314111481293 0.33931460405251074 -0.05091124836426815 -0.29652384020667977 0.19208843958876806
4 44 0 0 0 -0.22978021787106584 0.19900482861783317 0.43624124106410567 0.09196538057195171 0.2764150600834152 -0.24380536245077142 0.025231330545613606 -0.5809191560644847 0.1652313140434138 -0.13694884889233902 0.128139205203824 0.06591354352629178
5 55 0 0 0 -0.1342199931723519 0.11820837663597167 0.3614943127540745 0.04872025483211532 0.4897156454877706 0.29223673281806495 0.1701248043879876 -0.4900700481633705 0.14262703572025845 0.12841454760094387 -0.11413557430716909 -0.18096891015673508
6 66 0 0 0 -0.34027814553429525 0.26796334508391634 -0.0539114746117445 0.20719159506608953 0.2893812287745047 0.36581891081477347 0.05442192032473159 -0.32361604870503075 0.3017876114954215 0.1494457629370965 -0.04829429283941722 -0.2891531748915694
7 77 0 0 0 -0.31596679827651 0.09530864673064943 0.060889060101918996 -0.006307956021431249 0.25220383570816773 0.2278860229309827 0.058712560812588716 -0.2006334112693197 0.4597636741635443 0.16691712114516855 -0.035459231084056395 -0.15484645413183737
8 88 0 0 0 -0.17028043731338105 0.0004402603235866276 -0.09987606213812372 0.1595333549996836 0.3281969688085813 0.24166048905095605 -0.050998604907379536 -0.16886113041388126 0.22140007744053114 0.2892425207289499 0.286459177659779 -0.11281682941153216
9 99 0 0 0 0.1630859754965045 0.22316347392936411 0.15266028312787744 0.38230165775140984 0.037306017016061066 -0.06398036347543135 0.1465818151979886 -0.3476449528008354 0.3275490422655043 0.3888164176364453 0.3634175860655953 0.08279850274874452
10 110 0 0 0 0.16681695050506357 0.3303069558639244 0.15331828537954173 0.3965568898188218 -0.13122107124090074 0.1130835453198159 -0.031989522213736826 -0.13391336195956627 0.13319487529933563 0.3786525556398947 0.5512000925872248 0.05919313381387273
